,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,VEL_DT
0,10275.965787,15.4039842404,0.0,0.00283734989353,-0.000360637990525,0.0103216860443,0.00081660260912,-0.0420373156667,0.0544129051268,0.0441209226847,-0.00408185878769,0.0148999625817,0.0052159843035,0.000655883050058,0.00256771757267,0.0,1.14224851131,244011,10.865898802
1,10603.005764,9.63665025603,0.0,0.00208211853169,0.0013541179942,0.00676594581455,-0.000511612277478,-0.121926225722,0.0663038864732,-0.0254640709609,0.0195509735495,-0.00327852135524,0.007782635279,-0.000417825824115,0.00188634265214,0.0,1.0277774334,173597,4.65281011672
2,10666.83897,8.93045061004,0.0,0.00299540511332,-0.000683832156938,0.0109909437597,-0.0102811967954,-0.0538501478732,0.053659375757,0.0586164593697,-0.0254854150116,-0.00345493294299,0.00548204826191,0.000220089772483,0.00251253903843,0.0,0.909896612167,112609,4.5335561543
3,10956.117292,0.346260241385,0.0,0.00185185275041,-0.000646009284537,0.0117276031524,-0.00464487215504,-0.0183815397322,0.0124303307384,0.048753913492,-0.059865500778,0.0052915844135,0.00251835701056,0.00226015690714,0.000766064040363,0.0,1.0588517189,143567,-3.69711661905
4,10982.994468,-3.07025892365,0.0,0.00348143745214,0.000594156619627,0.0107826879248,0.00966758839786,-0.0589809007943,0.0805277526379,0.0343280397356,-0.0165094695985,0.0119328433648,0.00390074355528,0.00158232357353,0.00167067570146,0.0,1.09279298782,128696,-7.49818000346
5,11009.912315,-2.47238905061,0.0,0.00367186334915,-0.00240088929422,0.012172552757,-0.0031781825237,-0.0506427921355,0.081798709929,0.00439736573026,0.0401465035975,0.0236048102379,0.0055343885906,0.000952046422753,0.00297657679766,0.0,1.33282220364,71476,-7.37694546492
6,11313.00265,0.147224596854,0.0,0.0019809610676,-0.000432178931078,0.00953292101622,-0.0169098041952,-0.0304081980139,-0.0356350801885,-0.0117454798892,-0.0358406491578,-0.0108346315101,0.0063621555455,0.00011540747073,0.00211033993401,0.0,1.11202859879,105206,-4.57651579832
7,11368.819271,4.93415849578,0.0,0.00175561686046,9.22393301153e-05,0.010009502992,-0.00623035756871,-0.0334845967591,0.0224776417017,0.0515630990267,-0.0229397434741,0.0011636626441,0.00470162648708,0.000979200005531,0.00217214622535,0.0,1.18301069736,63181,0.400124197603
8,11439.754248,6.12578599822,0.0,0.00168746116105,-0.00038245509495,0.00894611980766,0.0014104625443,-0.0881916284561,0.0531150139868,0.00269096484408,-0.0163771342486,-0.0046822456643,0.00424135755748,0.00178833422251,0.000879134691786,0.0,1.27643811703,92857,1.1245966852
9,11679.05309,8.46051805388,0.0,0.000744403048884,0.00158893084154,0.00840434804559,-0.0068540526554,-0.0610152408481,0.0534737184644,0.0101823592559,-0.00312632857822,0.00316458544694,0.0043408209458,0.00112507748418,0.0010256501846,0.0,1.13519334793,84522,4.23394591527
10,11703.92934,15.5873643674,0.0,0.000877040263731,0.000149150684592,0.010875958018,-0.0109256682917,-0.0867316573858,0.0191106777638,-0.0246500484645,-0.00606332905591,-0.00588081264868,0.0055594779551,0.000672909256537,0.000778692483436,0.0,1.19465243816,80920,10.7593616908
11,11754.873252,10.0365220822,0.0,0.00160889164545,-0.00017543163267,0.0113273719326,-0.00472083967179,-0.0400460325181,0.0493862293661,0.0726667195559,-0.0321137160063,0.00713512208313,0.00214490434155,0.00265943724662,0.000455600005807,0.0,1.1203057766,105793,6.00980485288
12,11795.783368,12.6997987546,0.0,-0.000411592249293,0.00295626861043,0.00497765326872,0.00479964818805,-0.103075899184,0.062117099762,-0.0269815288484,0.0344719588757,0.00457742298022,0.00661180354655,-0.000580194289796,0.00194526882842,0.0,1.29832530022,71081,7.77424577255
13,11984.166586,7.64030473601,0.0,0.00061817507958,0.00587721681222,0.0367000512779,0.0487997047603,-0.00415405165404,0.16612534225,-0.0263981297612,0.123708948493,0.0754391849041,0.0113399103284,0.000948401284404,0.00187381717842,0.0,1.18215787411,100975,2.44336483301
14,12094.865382,-4.42083723176,0.0,0.000197692701477,0.00233898102306,0.0149440942332,0.0221247784793,0.00517255440354,0.094458527863,-0.0124333677813,0.0885260999203,0.0498990863562,0.00368694984354,0.00382300303318,-0.000395279988879,0.0,1.49014925957,72308,-8.74755947529
15,12096.90044,-0.0395124636932,0.0,0.0022587007843,0.00116349873133,0.0130239464343,0.0430303737521,0.12539242208,-0.00474038626999,0.147513017058,0.0508983023465,0.0538736023009,0.00761333992705,0.00161361577921,0.00236694933847,0.0,1.29743242264,81322,-4.92777797336
16,12127.894039,-4.68798811067,0.0,0.00031829267391,0.00359169766307,0.0117356367409,0.0433241017163,0.0821329057217,0.138302668929,0.0319479890168,0.135588660836,0.0956538543105,0.011160723865,0.00380103872158,9.73202477326e-05,0.0,1.3223875761,77734,-9.27047803984
17,12133.742153,-4.42585737336,0.0,0.00175591697916,0.00400318810716,0.0128399804235,0.0516580678523,0.134352862835,0.109380140901,0.115514189005,0.143810391426,0.088548630476,0.0118918428198,0.00067060184665,0.00273335236125,0.0,1.26575028896,73305,-9.20353845534
18,12160.8764,-1.55832655061,0.0,0.00134430814069,0.00050943007227,0.0146220410243,0.0143572567031,-0.011309071444,0.140701159835,-0.00858342181891,0.112214520574,0.0623659268022,0.00997486803681,0.00210486492142,0.000262168818153,0.0,1.27606344223,79492,-6.42861943998
19,12390.049086,1.76824205291,0.0,0.00119578070007,0.00177517486736,0.0183386597782,0.0798017829657,0.0919514149427,0.136946380138,0.0108629604802,0.141388371587,0.108563728631,0.014585070312,0.000398783042328,0.00290820701048,0.0,1.41324985027,80449,-4.31048181375
20,12391.08706,2.06085985076,0.0,0.00211638538167,0.00041480458458,0.0210586041212,0.075139015913,0.0447616614401,0.199250251055,-0.0275453794748,0.134792774916,0.124807760119,0.0160743072629,0.00182369386312,0.00100555329118,0.0,1.25827622414,80306,-3.94169535044
21,12446.000174,1.85715501678,0.0,0.000871780735906,0.0143535202369,0.0435243211687,0.0771050453186,0.063458353281,0.170141741633,-0.02622631751,0.15196698904,0.113913781941,0.0180948432535,-0.000342568207998,0.00169348297641,0.0,1.36634552479,101628,-3.66227595878
22,12446.939039,8.07904832732,0.0,0.00286487606354,0.00125813332852,0.0200797729194,0.090351626277,0.153627485037,0.140088379383,0.0471411310136,0.169466629624,0.115819938481,0.00479943212122,0.00320283859037,0.000370218825992,0.0,1.26719391346,102362,3.72330825288
23,12486.792477,6.80725114715,0.0,0.000296091253404,0.00421925308183,0.0241261776537,0.0571204051375,0.103771395981,-0.00808052066714,0.0990861579776,0.0369750261307,0.0413523986936,0.0072860927321,0.000383391336072,0.00142564810812,0.0,1.23571681976,82998,1.6640057472
24,12487.869329,7.31565111053,0.0,0.000749989878386,0.00428819889203,0.0304603222758,0.108645901084,0.0794035568833,0.122031539679,0.00949797406793,0.136239036918,0.107942737639,0.0185591503978,0.000938384095207,0.000515670806635,0.0,1.28926873207,82945,0.228554379426
