,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,VEL_DT
0,10366.128646,1.41773226402,0.0,0.00208377256058,-0.000265981856501,0.0109631083906,-0.00916795432568,-0.0506654046476,0.0319313518703,0.0311056766659,-0.0407892987132,-0.000432594271842,0.00282382965088,0.00254977121949,0.00191913172603,0.0,1.12376213074,203824,1.18449578061
1,10545.778194,-6.83647916176,0.0,0.00190781103447,-0.00106674083509,0.016029721126,0.0260598249733,-0.0999100357294,0.118428274989,-0.00916109513491,0.0289258547127,-0.003196839476,0.0105163287371,-0.00195064477157,0.00368461897597,0.0,1.36296439171,154768,-3.99750372295
2,10787.024838,5.02543642662,0.0,0.00451088091359,-0.00227715796791,0.0133226262406,-0.000282531051198,-0.0231040660292,0.050572078675,0.0505486316979,-0.0190402921289,-0.00237379176542,0.00737239420414,-0.000806374708191,0.00350676034577,0.0,1.60866689682,38428,-1.71701643316
3,10807.059444,0.34169771812,0.0,0.00370686524548,-0.00106675305869,0.0116294426844,-0.0128995198756,-0.039902087301,0.0280087590218,0.0458681769669,-0.0432242564857,-0.00564199965447,0.00598652521148,-0.000318353908369,0.00377772049978,0.0,1.25870668888,95467,-4.01966195708
4,10838.935289,0.5684280648,0.0,0.00454008160159,-0.00156506861094,0.0135224591941,-0.0144993634894,-0.00806081295013,-0.00211795791984,0.0759942978621,-0.0539750270545,0.00403173919767,0.00754417991266,-0.000376787385903,0.00392349250615,0.0,1.50142836571,43943,-3.60686036715
5,10838.940787,-1.35101315834,0.0,0.00295554404147,-0.00053613493219,0.0111664365977,-0.00723476661369,-0.0161290671676,0.0122459726408,0.0599452108145,-0.0575833022594,-0.00381218432449,0.00526404520497,0.000287672097329,0.00266458909027,0.0,1.17106831074,161113,-4.62023946921
6,10861.761516,1.22066500328,0.0,0.00309705082327,8.25538299978e-05,0.00948215741664,-0.000351915310603,-0.0541598945856,0.0787203013897,0.0270444452763,-0.00509374169633,0.0183992031962,0.00542608927935,0.0013899456244,0.00333201955073,0.0,1.29232180119,128487,-4.99960777022
7,11069.094896,-5.39205930092,0.0,0.00280562718399,-0.000316112826113,0.00972919352353,-0.012769760564,-0.0417902693152,0.00715015688911,0.0344517044723,-0.0484166517854,0.0198352783918,0.0173290800303,-0.00191320164595,0.00420081801713,0.0,1.36740648746,166840,-4.14516518635
8,11171.882708,-8.26773831704,0.0,0.00350864464417,-0.00206304830499,0.0117363352329,-0.00857475027442,-0.00906161870807,-0.0138564519584,0.0292495358735,-0.0204078741372,0.00907382834703,0.00587460026145,0.00131992402021,0.00206335959956,0.0,1.28465795517,138445,-5.61315624465
9,11227.815046,-5.59423062661,0.0,0.00349028850906,-0.00149151589721,0.0112598948181,-0.00459502777085,-0.0211845580488,0.0055283261463,0.0179663486779,-0.0173976570368,-0.00656286487356,0.00875935330987,-0.00264596589841,0.00505748484284,0.0,1.33377528191,140171,-4.19285299848
10,11544.002141,2.80815127037,0.0,0.00416479259729,-0.00164129515179,0.013811298646,-0.00792503915727,-0.0360882617533,0.0623418018222,0.0568963550031,-0.00661779753864,0.0299106892198,0.00309830019251,0.00231349328533,0.00272715790197,0.0,1.25305783749,73664,-1.39736793989
