,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,VEL_DT
0,13238.787998,-0.198221093849,0.0,0.0141823738813,-0.00463023409247,0.132563188672,0.318628877401,0.111433282495,0.0642088502645,0.0515426136553,0.136802688241,0.310615569353,0.151806414127,-0.0108373062685,0.00896301679313,0.0,1.06597709656,115818,0.0490433845266
1,13301.751238,-1.24873496947,0.0,0.0142401428893,0.00674652028829,0.18036146462,0.306594103575,0.124300681055,0.0296082813293,0.0534928105772,0.166654840112,0.295642226934,0.154029861093,-0.00302260415629,0.0054054860957,0.0,0.995499908924,103409,-4.59636579047
2,13430.172095,-10.387100301,0.0,0.0161279141903,-0.00874275621027,0.15362522006,0.398816823959,0.13455209136,0.0683057829738,0.0563771501184,0.155677467585,0.37906768918,0.20199072361,-0.0156437344849,0.0122270053253,0.0,0.953035831451,97639,-8.83668095892
3,13430.174294,-10.4810417024,0.0,0.0171687994152,-0.00958353467286,0.160877585411,0.391664415598,0.13256534934,0.0676051750779,0.051017832011,0.166223093867,0.371516555548,0.1995049119,-0.0145815368742,0.0121578359976,0.0,0.959346592426,95874,-8.99130712797
4,13430.176678,-17.9147646395,0.0,0.0178317409009,-0.00811619870365,0.170777544379,0.417466461658,0.122831285,0.0771927461028,0.0461334511638,0.175366789103,0.383707135916,0.210978299379,-0.0173177029938,0.0140816317871,0.0,0.901259422302,97066,-16.2503056752
5,13546.831956,-6.81759889633,0.0,0.00721850944683,-0.00109670555685,0.070607803762,0.17590495944,0.084787979722,0.0304514765739,0.0475778542459,0.093117557466,0.184144690633,0.0645734369755,-0.00368322455324,0.00597450928763,0.0,0.864743947983,96832,-6.67877082476
6,13546.83338,-5.75548521169,0.0,0.0073793050833,-0.000225117444643,0.0767878144979,0.198119983077,0.0797984972596,0.0424928106368,0.0648357346654,0.0917574837804,0.199127882719,0.0640270262957,-0.0016896094894,0.00507510267198,0.0,0.865736305714,97233,-5.55727519718
7,13546.834838,-5.90680253317,0.0,0.00756269413978,-7.23248667782e-05,0.0873589143157,0.213557243347,0.0788397267461,0.0433800071478,0.0587255582213,0.1096553877,0.210438817739,0.0693020522594,-0.0025008788798,0.00528499064967,0.0,0.927725195885,96850,-5.63260359103
8,13547.999317,-4.72090222502,0.0,0.00749701587483,0.00347314309329,0.0620880611241,0.213050991297,0.0984529852867,0.0605170689523,0.0435319580138,0.0878132358193,0.237615808845,0.105595119298,-0.0100568085909,0.00912100821733,0.0,0.828800022602,94127,-5.34931883482
9,13548.001354,-1.05954932344,0.0,0.00877776555717,0.00146610243246,0.0739963725209,0.237398445606,0.111772842705,0.0507525540888,0.0430953800678,0.102329149842,0.259683161974,0.118520580232,-0.0116960648447,0.00942521076649,0.0,0.880362033844,93278,-1.6504961371
10,13548.003194,-2.90408524549,0.0,0.00841872394085,0.000967937812675,0.0735752806067,0.229430884123,0.0959248319268,0.0575036965311,0.0479517988861,0.0897288247943,0.254178017378,0.100404597819,-0.00864564720541,0.00815947446972,0.0,0.798407554626,93660,-2.96238211559
11,13548.949919,-2.49657826375,0.0,0.00831085536629,0.0044455723837,0.0867251902819,0.264152616262,0.0884499698877,0.0637344047427,0.0724178254604,0.0951465144753,0.277500838041,0.106537722051,-0.0105521632358,0.00891522224993,0.0,0.846455216408,95713,-2.53632451162
12,13548.951412,-2.48263532746,0.0,0.00810506474227,0.00277996249497,0.0746129304171,0.239001855254,0.0943571552634,0.052890881896,0.0603056699038,0.0940184369683,0.260985404253,0.10137040168,-0.010237085633,0.00872669368982,0.0,0.863952457905,94770,-2.59812840307
13,13548.952894,-2.87949130913,0.0,0.0077711045742,0.00495175272226,0.0791580602527,0.245453193784,0.0996741876006,0.0563986599445,0.0633785352111,0.0930945500731,0.26906889677,0.107671037316,-0.00970064383,0.00812499318272,0.0,0.836401462555,95521,-3.60343968203
14,13549.890648,-3.55501359697,0.0,0.00496637821198,0.00649046571925,0.0599715486169,0.213761225343,0.139577537775,0.046680778265,0.0244960896671,0.102572403848,0.250579565763,0.143203139305,-0.00836986117065,0.00684088375419,0.0,0.951218008995,97564,-6.01049348266
15,13549.892222,-4.09620730091,0.0,0.00709402700886,0.0023782805074,0.0641962438822,0.22992926836,0.152512535453,0.0601863004267,0.0173056907952,0.108678467572,0.2592702806,0.16498196125,-0.00899310410023,0.0080127036199,0.0,0.934279322624,96735,-6.22921410941
16,13549.893808,-3.67055186468,0.0,0.00590137206018,0.00623746821657,0.0646378770471,0.238505914807,0.137698858976,0.0657760500908,0.0259158629924,0.105285108089,0.263718098402,0.160757735372,-0.0105153340846,0.00869491510093,0.0,0.874377608299,95094,-5.77104317588
17,13550.868912,-6.05500553579,0.0,0.00600545294583,0.00416405871511,0.0546631030738,0.184884235263,0.104318484664,0.0484030507505,0.033265363425,0.0828176513314,0.217992946506,0.101574607193,-0.00714909052476,0.00796971376985,0.0,0.837299883366,95892,-7.04878271726
18,13550.870324,-4.81416796531,0.0,0.00450841570273,0.00781946070492,0.0464162863791,0.150547206402,0.0843208059669,0.0512997433543,0.00755584286526,0.0870900526643,0.182868406177,0.09152379632,-0.00713974516839,0.00712563842535,0.0,0.87238740921,96007,-6.65826975044
19,13550.871725,-3.88050717258,0.0,0.00483440328389,0.006649593357,0.0444937422872,0.157577067614,0.0958321169019,0.0495602190495,0.0197026543319,0.0814731270075,0.190914943814,0.0945381820202,-0.00719471415505,0.00681739300489,0.0,0.897128403187,97297,-5.76009538178
20,13551.859005,-6.90521095105,0.0,0.00642266077921,0.00257973442785,0.0646622255445,0.219727188349,0.118556603789,0.0554037205875,0.0312219951302,0.0976782590151,0.259079396725,0.120232671499,-0.00767337856814,0.00744509790093,0.0,0.899518549442,98102,-7.73455028837
21,13551.860486,-6.66049421489,0.0,0.00655510695651,0.00410142401233,0.0656767934561,0.240137249231,0.103641979396,0.059487529099,0.0400334373116,0.0949538126588,0.262199103832,0.106762140989,-0.0110014872625,0.00830372609198,0.0,0.899206459522,98722,-7.39791856441
22,13551.861956,-6.51267942681,0.0,0.00665286276489,0.0023785547819,0.0652273073792,0.241632923484,0.116817004979,0.0498932190239,0.0522347092628,0.0903100222349,0.268845915794,0.114955715835,-0.00943318381906,0.00736301811412,0.0,0.886191666126,97297,-7.17330725913
23,13570.870718,-6.57906016993,0.0,0.0089838989079,0.000371272908524,0.0706314072013,0.160564482212,0.0703644752502,0.024024726823,0.0439065173268,0.0781065672636,0.179285943508,0.062441918999,-0.00497710937634,0.00503189023584,0.0,0.839884459972,100577,-7.37849324369
24,13570.872187,-6.86887540479,0.0,0.0107900677249,0.00222557527013,0.0838760212064,0.220289856195,0.091037273407,0.0550948604941,0.0590806305408,0.0978112444282,0.244317159057,0.0943977460265,-0.00982458610088,0.00711914198473,0.0,0.840798318386,99763,-8.11435115524
25,13570.873715,-5.46036619765,0.0,0.0109057063237,0.00365091999993,0.100759804249,0.243076398969,0.0947049483657,0.0431495495141,0.0748936831951,0.0970531031489,0.2665104568,0.0881983712316,-0.00952626112849,0.00746589433402,0.0,0.863894999027,99009,-6.53211433596
26,13602.75213,-1.03224778598,0.0,0.011180927977,0.00369700416923,0.12434309721,0.236949488521,0.106154307723,0.0218525510281,0.0348052419722,0.122226931155,0.229760691524,0.134936705232,-0.00515582039952,0.00559267541394,0.0,0.957828104496,102330,-3.5193370557
27,13602.753657,-2.94967580078,0.0,0.0133686214685,0.00424846541137,0.152048289776,0.30604866147,0.109428428113,0.0463638231158,0.0541432648897,0.152883097529,0.287498563528,0.143073618412,-0.0100132552907,0.00808769464493,0.0,0.890266299248,102853,-4.95056348487
28,13602.755185,-0.885765485117,0.0,0.0121173234656,0.00239221053198,0.127930536866,0.278833478689,0.117449499667,0.0409742742777,0.0255089215934,0.147069498897,0.258701622486,0.150564685464,-0.00650113308802,0.00705793034285,0.0,0.930867671967,101560,-3.21494380961
29,13696.686782,-0.731746514506,0.0,0.0177105907351,-0.00140767148696,0.201773568988,0.325780302286,0.142966896296,0.0142318317667,0.0917684882879,0.142464965582,0.345227718353,0.13515509665,-0.012022068724,0.00983136985451,0.0,1.01928663254,101976,-1.4356556297
30,13696.688565,1.15375043915,0.0,0.0152063546702,0.00284560513683,0.181930601597,0.319504916668,0.133391708136,0.0262580998242,0.0977702364326,0.137677267194,0.339383661747,0.130516991019,-0.0117080360651,0.00913126580417,0.0,1.04637205601,100729,-6.42236333412e-05
31,13696.69037,-0.205837729712,0.0,0.0156138539314,0.00233715889044,0.196297943592,0.319870471954,0.139752984047,0.0227317661047,0.08347145468,0.151626512408,0.340068519115,0.140166521072,-0.0119199780747,0.00996476132423,0.0,1.02033305168,101080,-1.28278003294
32,13842.014537,1.23553960739,0.0,0.00828067492694,0.00442093797028,0.0913891047239,0.23676225543,0.128883197904,0.0611199252307,0.0357359275222,0.106426112354,0.2514795959,0.158667996526,0.000754610169679,0.00666998140514,0.0,1.07768571377,79464,-0.606275206775
