,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,el,spectemp,ccdtemp,dewfoc,pressure,ha,exptime,VEL_DT
23,17115.696975,2.13329678558,0.0170192979276,-0.0217574629933,0.00932330917567,0.0046369782649,0.0866944938898,0.102252095938,-0.0148031413555,0.00425211898983,0.107103012502,0.0909214913845,0.00729424646124,0.0200015138835,-0.020458791405,0.0136056998745,2.65183258057,16718,-10.2972972973,-0.146215696551,2.43513365048,165.783783784,1.1648411107,2.35735135135,-425.540540541,3.71900794351
25,17123.73189,-2.06270903114,0.0143193025142,-0.0219041202217,0.0141979753971,0.00381698505953,0.0667940378189,0.0875336155295,0.00212123594247,-0.0156948752701,0.11458414793,0.0828898251057,0.0166976489127,0.0156702771783,-0.0181605461985,0.0134910047054,2.66266584396,17858,-26.2972972973,-0.106216688451,2.33513517638,184.783783784,-1.9351344753,3.74035135135,-293.540540541,0.749400887275
26,17125.68735,-3.91360963397,0.0158145166934,-0.0224904194474,0.0143895819783,-0.00382671924308,0.0689243078232,0.0589322596788,0.0356372185051,-0.0672661811113,0.154740422964,0.095490463078,0.0310115646571,0.00800304953009,-0.0157394465059,0.0132052199915,2.70065832138,11200,-15.2972972973,-0.0462153151514,2.33513517638,165.783783784,-1.2351222683,2.80435135135,-353.540540541,-0.826725116241
27,17269.988725,-0.328910579265,0.0158099997789,-0.0226717106998,0.0165068507195,-0.00225481297821,0.0826557800174,0.088873244822,0.00218089553528,-0.00882529374212,0.105905294418,0.0995561927557,0.0133181400597,0.0169855765998,-0.0212171766907,0.0157264489681,2.70437240601,16651,-14.2972972973,0.0837838456487,2.33513517638,166.783783784,-7.1351466823,-4.47564864865,-340.540540541,0.881617812735
28,17274.998074,1.62313425487,0.0130960298702,-0.0170055683702,0.0082535687834,0.00875746645033,0.0679378584027,0.0920737832785,-3.05956928059e-05,-0.0368552058935,0.142346650362,0.0724977552891,0.0239460188895,0.0116304140538,-0.0173412747681,0.0132702356204,3.06188702583,15347,-8.2972972973,0.403783540449,2.43513365048,165.783783784,-1.6351466823,-3.93264864865,-405.540540541,3.36295796356
29,17283.970409,-1.89977398529,0.0111280502751,-0.00659582065418,-0.000112895766506,0.0118891326711,0.0744021087885,0.124556191266,-0.0229166671634,-0.0671503767371,0.182422995567,0.0696675032377,0.0338659398258,-0.000897721736692,-0.00756437517703,0.00983052235097,3.71549963951,7885,-9.2972972973,0.0437829301487,2.33513517638,185.783783784,-2.8351588893,-4.02764864865,-293.540540541,-1.71402466085
30,17286.953862,-1.89222113629,0.00704189063981,-0.0100806038827,0.00846650544554,-0.00346491765231,0.0641723945737,0.057501655072,0.0327298007905,-0.0577149651945,0.151908606291,0.10068012774,0.0345424860716,0.020887862891,-0.0232052467763,0.0153634771705,3.37462735176,14054,-11.2972972973,0.303783159049,2.33513517638,156.783783784,-2.8351588893,-4.23464864865,-389.540540541,1.8823337197
31,17306.018286,-0.882758067605,0.0208842027932,-0.0303608849645,0.0311150047928,0.00241712341085,0.0962039604783,0.0756262987852,0.00690585840493,-0.0091300830245,0.120943427086,0.0823202356696,0.0164240337908,0.0236493907869,-0.00608543166891,0.00851434469223,2.82074165344,17767,11.7027027027,0.173783998249,2.33513517638,184.783783784,0.264877731703,-1.47964864865,-388.540540541,1.20132483098
32,17309.021084,-2.22690850729,0.0186921264976,-0.0263741277158,0.0242435149848,0.00636617979035,0.12686008215,0.0809610933065,-0.0145864775404,0.0165324192494,0.096414424479,0.0697982683778,0.0164452828467,0.0147699164227,-0.0221683587879,0.0142626920715,2.90282082558,14937,12.7027027027,0.223783235249,2.33513517638,156.783783784,1.7648777317,-1.22164864865,-436.540540541,-3.13696077358
33,17319.02662,3.25843320562,0.0130780655891,-0.0169575642794,0.0118031138554,-0.00441929139197,0.0953088626266,0.0738261267543,0.00233075371943,-0.0239825807512,0.122672438622,0.0827327817678,0.0105636510998,0.0223176665604,-0.0277479980141,0.0175208859146,2.68836855888,15391,11.7027027027,0.00378392194865,2.33513517638,176.783783784,-1.3351588893,-0.452648648649,-53.5405405405,5.7177419787
34,17322.010759,1.77153398298,0.0159425195307,-0.024113278836,0.0177266653627,-0.00712860468775,0.0889044031501,0.0604074709117,0.00525835109875,-0.0340051166713,0.11582044512,0.081203751266,0.0119766974822,0.0220714211464,-0.0259266123176,0.0169449131936,2.67033553123,17425,12.7027027027,0.0837838456487,2.33513517638,175.783783784,-1.2351222683,-0.642648648649,-446.540540541,5.28737698614
35,17331.005679,0.342304527612,0.0176147148013,-0.0228000860661,0.0132135590538,-0.000719774456229,0.0764268189669,0.127729564905,-0.0305677819997,-0.0578135550022,0.162065163255,0.0835740044713,0.0338270142674,0.00338710076176,-0.0147422114387,0.0137543836609,2.83505702019,9011,11.7027027027,-0.166216154351,2.33513517638,175.783783784,-6.5351100613,-0.190648648649,-299.540540541,2.89637117205
36,17332.994274,-6.76614982356,0.0141907297075,-0.0207581017166,0.0134733030573,-0.00122908188496,0.0851520299911,0.0578882955015,0.0136630479246,-0.0327158384025,0.126554936171,0.0839219242334,0.00917284935713,0.0219685211778,-0.0243783667684,0.0156160769984,2.64122366905,16945,11.7027027027,-0.0762160017513,2.33513517638,175.783783784,2.7648777317,-0.337648648649,-402.540540541,-3.19993524807
