,HJD_UTC,VEL,1,2,3,4,5,6,7,8,9,10,15,16,17,18,err,cts,el,spectemp,ccdtemp,dewfoc,pressure,ha,exptime,VEL_DT
11,17131.007816,-5.7617202519,0.00396664487198,-0.00449789734557,0.000827113806736,0.00706474343315,0.0840745791793,0.0684751793742,-0.00266609410755,-0.0143704917282,0.107152178884,0.0696370601654,0.0162818972021,0.00492891669273,-0.00583796529099,0.00499967811629,1.80137348175,18686,9.71621621622,-0.0875677418054,0.54189176817,2.82432432433,1.30136025916,-0.140297297297,-70.5945945946,-10.2416690663
12,17132.999399,-4.63490662426,0.00315598933958,-0.00382500980049,-0.00185256416444,0.0116402572021,0.0750123932958,0.0772858634591,-0.0233835522085,-0.0183291714638,0.100281022489,0.0644180476665,0.0161575041711,0.00790169276297,-0.00939340610057,0.00587167404592,2.04163336754,17653,9.71621621622,-0.0075678181054,0.54189176817,30.8243243243,-3.69863974084,-0.213297297297,-177.594594595,-5.01098397495
13,17134.008842,-3.95779130965,0.00376433017664,-0.00450873374939,0.000608548289165,0.00367400376126,0.0842342749238,0.0814795866609,-0.00525163812563,-0.0267735868692,0.130476802588,0.0809891447425,0.0232298262417,0.00436911731958,-0.00725797004998,0.00540906144306,2.10871052742,14894,9.71621621622,-0.147567207705,0.54189176817,11.8243243243,-5.39865194784,0.0777027027027,109.405405405,-5.65001688234
14,17138.916563,-1.18470625433,0.00211193878204,0.00183363805991,-0.00414128834382,0.00926447659731,0.0728002339602,0.100249551237,-0.00366059690714,-0.0396282151341,0.138205319643,0.0928546488285,0.0232735034078,0.00398860638961,-0.00858677364886,0.0074255480431,2.53946399689,9551,-5.28378378378,-0.177567894405,0.54189176817,32.8243243243,-0.998627533838,-1.8212972973,-45.5945945946,-4.08430295324
15,17141.00261,-4.86683691681,0.00423826044425,-0.00572515605018,-0.000207542849239,0.0080868396908,0.0870983377099,0.0521255508065,-0.00055571924895,-0.021227736026,0.112240836024,0.0619526393712,0.0190178118646,0.00345536880195,-0.00305241136812,0.00326092075557,2.06077337265,18559,9.71621621622,-0.0775675129054,0.64189024227,21.8243243243,1.30136025916,0.378702702703,-179.594594595,-9.98621561804
16,17142.966946,-0.695227246726,0.00371739128605,-0.00055449543288,-0.00894398521632,0.0224164519459,0.106067813933,0.108019098639,-0.037545800209,0.0337315797806,0.0832329019904,0.0675606131554,0.01681987755,0.00382796605118,-0.00569664314389,0.00417348509654,1.94622337818,16593,8.71621621622,0.0324330973946,0.64189024227,10.8243243243,-2.59866415484,-0.350297297297,-168.594594595,-1.95215376517
17,17143.996002,-4.98413174231,0.00234656920657,-0.00207187142223,-0.00275538908318,0.00813366379589,0.070498213172,0.0722409263253,-0.0246134065092,-0.012225064449,0.0951895490289,0.0577867738903,0.0136472852901,0.00683811213821,-0.00540983816609,0.00428487872705,2.01976561546,18522,9.71621621622,-0.0275682758054,0.54189176817,2.82432432433,-2.59866415484,0.413702702703,-157.594594595,-6.122632705
18,17145.962059,-6.87528189635,0.00355512928218,-0.00178986857645,-0.00735857756808,0.0181913170964,0.10330966115,0.104072213173,-0.0458039790392,0.024779856205,0.0807745829225,0.0648892819881,0.0131498761475,0.00480911973864,-0.00298810913227,0.00269481888972,1.91022670269,16879,9.71621621622,0.0024324107946,0.64189024227,20.8243243243,-4.39865194784,-0.274297297297,-189.594594595,-7.6377311692
19,17148.792111,-9.57848968219,0.00864427071065,-0.00342898396775,-0.0223767738789,0.0282730869949,0.0776788368821,0.0999944955111,-0.00809532869607,-0.0370613187551,0.149711564183,0.0698869675398,0.0333101600409,0.00908448640257,-0.00762912956998,0.0142600331455,2.0106959343,12127,-32.2837837838,-0.0975679707054,0.44189329407,11.8243243243,-3.69863974084,-4.1702972973,262.405405405,-4.46107349567
20,17151.898327,3.06796179978,0.00482412148267,-0.00600326433778,0.00854194443673,0.0320939719677,0.0549835078418,0.12401330471,-0.0264365896583,-0.0294119995087,0.130622953176,0.0849719718099,0.0186000354588,0.00561564415693,-0.00176937645301,0.00232897442766,2.20254683495,13683,-0.283783783784,-0.137566978905,0.54189176817,22.8243243243,-0.298676361838,-1.4202972973,-130.594594595,-0.943315958502
21,17151.942449,0.125446720528,0.00457632448524,-0.00345827941783,-0.00316726882011,0.013279626146,0.0886048153043,0.0981663540006,-0.0181704554707,-0.0369216091931,0.150387570262,0.0695244371891,0.024147303775,0.00098672369495,-0.0021582886111,0.00244823982939,2.06571912766,14992,8.71621621622,-0.157567436605,0.54189176817,22.8243243243,-0.298676361838,-0.359297297297,-135.594594595,-5.02624027218
22,17153.967455,1.02679681442,0.003072994994,-0.00241198111326,-0.00146073161159,0.00835044775158,0.0753048881888,0.0954953581095,-0.0097051076591,-0.033225569874,0.139061450958,0.0807521119714,0.0246876645833,0.00217783823609,-0.00337654049508,0.00295817642473,2.02080416679,17497,9.71621621622,-0.137566978905,0.54189176817,2.82432432433,-2.29867636184,0.372702702703,109.405405405,-2.66780510304
23,17158.886807,-4.02914016204,0.0041491552256,-0.00590853160247,0.00344877573662,0.00377832655795,0.071127846837,0.0927294790745,-0.00523261586204,-0.0446897000074,0.153399020433,0.0690149590373,0.0312591269612,-0.000769122561906,-0.00514932861552,0.00561778107658,2.26577234268,11335,1.71621621622,-0.207568581005,0.54189176817,31.8243243243,-3.19863974084,-1.2442972973,-86.5945945946,-6.57901671127
24,17165.921252,3.20598869443,0.00631450302899,-0.00752169126645,0.00158786389511,0.00973251927644,0.0809415876865,0.114048473537,-0.025371029973,-0.031521577388,0.142954692245,0.0768705233932,0.0236903671175,0.00244055176154,-0.00544271757826,0.00389445223846,2.06986379623,13758,9.71621621622,-0.0275682758054,0.54189176817,40.8243243243,0.401335845162,0.0387027027027,-114.594594595,-0.0765175491712
25,17168.937755,2.70283486751,0.00124827271793,0.000233095473959,-0.0061910348013,0.0204379428178,0.097542218864,0.107053846121,-0.0668541118503,0.0325178205967,0.0793128833175,0.0435026586056,0.0162651836872,0.000761485716794,-0.000553453632165,0.00142247392796,1.77588605881,29906,7.71621621622,-0.107568199605,0.54189176817,40.8243243243,-1.59866415484,0.630702702703,-31.5945945946,-0.293003588028
26,17170.838988,6.02967658443,0.00538821006194,-0.00657216459513,0.000279594620224,0.0099129723385,0.0773226171732,0.0829716101289,-0.011867005378,-0.0169411208481,0.116101555526,0.0678020045161,0.0208686962724,0.0062289419584,-0.00607374636456,0.00325954100117,1.97133457661,17144,-3.28378378378,-0.0475668263054,0.54189176817,21.8243243243,0.901335845162,-1.6162972973,-159.594594595,1.13674049062
27,17176.790715,4.73752368178,0.00951449479908,-0.0116070937365,0.00875461753458,-2.69591491815e-05,0.110517039895,0.0591450408101,-0.000663367507514,-0.06578887254,0.18382358551,0.0464997179806,0.0325766801834,-0.00507262442261,-0.00107363366988,0.00454582506791,2.42700576782,8767,-10.2837837838,-0.0975679707054,0.54189176817,154.824324324,-0.498627533838,-2.3872972973,353.405405405,1.10755363042
28,17178.874136,-4.35526525078,0.00348934414797,-0.00181695667561,-0.00354753737338,0.0116477590054,0.104893863201,0.0983632802963,-0.0225084125996,-0.0170109104365,0.147924557328,0.0625518113375,0.0188275948167,0.00962947774678,-0.012820742093,0.0091537181288,2.36691498756,13372,9.71621621622,-0.0775675129054,0.64189024227,59.8243243243,-4.49862753384,-0.249297297297,109.405405405,-4.14586078893
29,17179.87802,0.352978332068,0.00672438833863,-0.00853828433901,0.00625909585506,-0.0035229313653,0.0635270997882,0.0699869021773,0.0271876342595,-0.0631763488054,0.154161423445,0.092022806406,0.0372140556574,-0.00545398890972,0.00169276248198,0.0014802608639,2.28383731842,15166,9.71621621622,0.0524316478946,0.54189176817,49.8243243243,-2.99862753384,-0.0902972972973,-142.594594595,-1.5288442834
30,17181.795193,-1.59003849593,0.00283659459092,-0.00292097474448,0.00365309976041,0.00249902741052,0.0883375257254,0.054278511554,-0.00169458519667,-0.0259115491062,0.124125190079,0.0600763000548,0.0284307226539,-0.00442290725186,0.00293391407467,-0.000205635515158,2.22737622261,16794,-6.28378378378,0.122433249995,0.54189176817,31.8243243243,0.501372466162,-1.9532972973,-125.594594595,-5.32098918782
31,17185.850919,-5.10325382109,0.00431965431198,-0.00168520538136,-0.00587228965014,0.0193974114954,0.0820568874478,0.124215789139,-0.0313923247159,-0.0249327924103,0.142607152462,0.0710654035211,0.0283996351063,0.00137511617504,-0.0031024501659,0.00346050830558,2.2062022686,12718,8.71621621622,0.132431571595,0.54189176817,20.8243243243,-1.49862753384,-0.350297297297,-98.5945945946,-5.14938415835
32,17188.878946,-4.00075477172,0.0065014087595,-0.00672719534487,-0.000133646259201,0.00635535176843,0.0730554163456,0.067970380187,0.00704986555502,-0.0366044901311,0.131769642234,0.0702998787165,0.0222308374941,0.00464713107795,-0.00619588885456,0.00482794828713,1.99086749554,17120,8.71621621622,0.112433021095,0.44189329407,11.8243243243,-2.79867636184,0.520702702703,-178.594594595,-4.26244039364
33,17189.857264,2.24696223598,0.00660055829212,-0.00483407499269,-0.00195133010857,0.00921434629709,0.0847396254539,0.0974577218294,-0.00680036144331,-0.0122909126803,0.128052324057,0.0721009224653,0.0242385268211,0.00136176112574,-0.00678940629587,0.00595750985667,1.8680229187,15868,9.71621621622,0.0724321055946,0.54189176817,11.8243243243,-0.298676361838,0.0637027027027,-65.5945945946,1.06903344387
34,17191.851894,-4.64283287195,0.00708735454828,-0.00984282977879,0.00429770769551,0.00317065836862,0.074267424643,0.0495240353048,-0.00757292890921,-0.0196881759912,0.0935115814209,0.0628722012043,0.0158400274813,0.00878868903965,-0.00910420902073,0.00547461537644,1.81449353695,19192,9.71621621622,0.102432792295,0.54189176817,11.8243243243,0.801360259162,0.0657027027027,-179.594594595,-6.72785704373
35,17193.85821,-3.67697173154,0.0106493635103,-0.0142150251195,0.00981385353953,-0.00421012146398,0.0493714697659,0.0829455032945,0.0171439107507,-0.0685689672828,0.142253890634,0.100942641497,0.0264092311263,0.00802678521723,-0.0105214742944,0.00752262724563,2.40517449379,10624,9.71621621622,0.132431571595,0.54189176817,20.8243243243,0.501372466162,0.349702702703,-75.5945945946,-4.07933117007
36,17195.838005,-5.38594066467,0.00799624994397,-0.0116083575413,0.00424532219768,0.00614415109158,0.0647172853351,0.07121732831,-0.0124477380887,-0.0430086180568,0.127986371517,0.0527678988874,0.0252316109836,0.00120711477939,-0.00619436707348,0.00575878610834,1.87105214596,18482,9.71621621622,-0.0575670552054,0.44189329407,-8.17567567567,1.30136025916,-0.0052972972973,-165.594594595,-8.2096942741
37,17196.849834,-3.70727809855,0.00812618713826,-0.0106769734994,0.0058671599254,0.00186755007599,0.0887621119618,0.0608308203518,-0.0149253327399,-0.013714523986,0.102430991828,0.0554578341544,0.0234724190086,-0.00183233676944,-0.001279090764,0.00251920172013,1.81911408901,18322,9.71621621622,0.0024324107946,0.54189176817,-8.17567567567,2.10134805216,0.344702702703,-173.594594595,-8.05636250462
38,17202.745531,-3.45078310698,0.00949683785439,-0.00972450710833,-3.15880097332e-05,0.00955663155764,0.0623923130333,0.118109107018,-0.0060463915579,-0.0526892319322,0.15788166225,0.0845461785793,0.0336101129651,0.00129643571563,-0.00631411373615,0.00498443609104,2.50748419762,9738,-4.28378378378,0.132431571595,0.54189176817,1.82432432433,2.50137246616,-1.7702972973,-51.5945945946,-5.55396732008
39,17204.836696,-4.66750834486,0.0082178413868,-0.0087205497548,0.00265481811948,0.00661394838244,0.0814051106572,0.0853622183204,-0.0192377083004,-0.0159845743328,0.103980347514,0.0737997666001,0.0230451375246,0.000552645942662,-0.000228944511036,0.00152413721662,2.18276190758,20477,8.71621621622,0.622433249995,0.54189176817,1.82432432433,1.20132363816,0.554702702703,-125.594594595,-1.50700317545
40,17207.793447,-4.80627779063,0.00785757321864,-0.00993691012263,0.00406450079754,0.008834480308,0.0841656625271,0.0985689535737,-0.0428210608661,0.00515117729083,0.0910801067948,0.0546996816993,0.0208666436374,0.00369798601605,-0.00443008029833,0.00282545434311,2.00672245026,24738,9.71621621622,0.152432029295,0.44189329407,-17.1756756757,0.301360259162,-0.287297297297,51.4054054054,-6.12474715909
41,17211.789803,-0.969673236343,0.00569862080738,-0.00432868907228,0.000180114933755,0.00541299348697,0.0636050030589,0.0618075355887,0.026532728225,-0.0539759472013,0.132029920816,0.089755050838,0.0267955046147,0.00182450353168,-0.0022669066675,0.00145537452772,2.19308757782,18011,9.71621621622,-0.0675672840054,0.54189176817,20.8243243243,-1.29867636184,-0.111297297297,-167.594594595,-6.17867938107
42,17217.779769,2.37978335482,0.00868703704327,-0.00903152208775,0.00235364236869,0.00653279619291,0.0701812505722,0.0895678326488,-0.0135650578886,-0.0438397377729,0.137035608292,0.0740994364023,0.0222242604941,0.0088672246784,-0.0123107107356,0.00649584224448,1.93408489227,15330,9.71621621622,-0.0575670552054,0.54189176817,11.8243243243,0.00137246616214,0.0447027027027,-160.594594595,-0.878274494414
43,17218.770141,1.03354816228,0.00578978983685,-0.00448752334341,-0.00366236804985,0.0130220726132,0.0680729076266,0.0882006511092,-0.0445312261581,0.00225243251771,0.0787850320339,0.0625912919641,0.0136891370639,0.00474804919213,-0.00484287878498,0.00268093985505,1.70296549797,29667,9.71621621622,-0.0275682758054,0.44189329407,11.8243243243,-1.69863974084,-0.121297297297,-24.5945945946,-1.09527668094
44,17220.752407,-0.956275123348,0.00846185907722,-0.00778500875458,-0.000562938454095,0.00700413994491,0.0799132660031,0.0946162343025,-0.0200711824,-0.0383128896356,0.142933517694,0.0585142746568,0.0276726223528,0.002776627196,-0.00835154298693,0.00575985386968,2.05568122864,14575,8.71621621622,0.0624318766946,0.54189176817,1.82432432433,-0.298676361838,-0.415297297297,-146.594594595,-2.27719973743
45,17221.756421,-4.29774053199,0.00816201046109,-0.00744265411049,0.000865892099682,0.00817899033427,0.0829298868775,0.121100239456,-0.0302967019379,-0.017981979996,0.129842326045,0.0813887864351,0.0278122313321,0.00162822357379,-0.00476375315338,0.00381569075398,2.26964640617,13701,9.71621621622,0.102432792295,0.54189176817,-26.1756756757,-2.19863974084,-0.252297297297,-107.594594595,-4.54275875297
46,17224.760551,3.69385993156,0.00995179824531,-0.00791706703603,0.0038627141621,0.0126987062395,0.0644628256559,0.103434406221,-0.0282227117568,-0.0333314239979,0.11939433217,0.0705720111728,0.0176495537162,0.00499979872257,-0.00648831529543,0.00332735921256,2.04329490662,21966,9.71621621622,0.142431800395,0.54189176817,-26.1756756757,2.50137246616,0.0457027027027,-66.5945945946,1.05259919203
47,17226.727043,3.15511892427,0.00924192275852,-0.00910201855004,-2.67537343461e-05,0.0114752696827,0.0713446587324,0.0424389615655,-0.00387260387652,-0.0479709208012,0.111078158021,0.0512044355273,0.0328643396497,0.000166774436366,0.00539728906006,-0.00316248717718,1.81134581566,25213,7.71621621622,-0.107568199605,0.54189176817,11.8243243243,-1.59866415484,-0.627297297297,109.405405405,-3.29542590239
48,17227.737335,4.72004690035,0.00753784645349,-0.00847698375583,0.00458903424442,0.00067453092197,0.067772038281,0.0708329826593,0.0263940691948,-0.0558072477579,0.147156313062,0.0872618928552,0.0302898027003,0.00294051365927,-0.00539618032053,0.00356612913311,2.22048521042,15060,8.71621621622,-0.0675672840054,0.54189176817,-7.17567567567,2.50137246616,-0.313297297297,-156.594594595,-1.66424522401
49,17229.738196,1.33367001421,0.00681311124936,-0.00609656563029,0.00223589059897,0.00108855089638,0.0984674543142,0.0847087353468,-0.0131863206625,-0.0174513682723,0.134176045656,0.0640615299344,0.0291675515473,-0.000303588807583,-0.0010254397057,0.00206940830685,1.99585533142,17228,9.71621621622,-0.0475668263054,0.54189176817,-7.17567567567,1.70132363816,-0.159297297297,-147.594594595,-3.93902584102
50,17232.722941,0.231570778315,0.00814748741686,-0.0086778793484,0.00214655278251,0.00816239695996,0.0761523470283,0.0945888906717,-0.0111451148987,-0.00562329404056,0.104697778821,0.0801399052143,0.0279087703675,0.00212215492502,-0.00392739055678,0.00247523654252,2.28733587265,15491,8.71621621622,0.192432944795,0.54189176817,-17.1756756757,1.30136025916,-0.327297297297,-144.594594595,-2.0862720562
51,17233.722742,-1.91995172794,0.00411817105487,-0.00018932131934,-0.0063826800324,0.0120305586606,0.0703492984176,0.0985007658601,-0.0206007286906,-0.0308106914163,0.129102542996,0.0646328926086,0.0224840547889,0.00348337320611,-0.00242445059121,0.00232640025206,2.21855926514,16985,9.71621621622,0.322432105595,0.54189176817,-7.17567567567,3.30136025916,-0.265297297297,-152.594594595,-2.91418917881
52,17235.681394,4.85501459793,0.0106720421463,-0.0130675872788,0.0130200888962,-0.0023266042117,0.083607211709,0.0667188242078,-0.000638860161416,-0.0286084227264,0.12697994709,0.0681684836745,0.0331072248518,-0.00522308424115,0.00387403136119,-0.00351098063402,2.1046769619,17292,2.71621621622,0.0924325633946,0.54189176817,-44.1756756757,2.50137246616,-1.1272972973,-103.594594595,-2.54210565624
53,17235.707366,1.8073781243,0.0120263798162,-0.0185708124191,0.0205344967544,-0.008949178271,0.0896942466497,0.0775753259659,-0.0188527125865,-0.027056729421,0.123669303954,0.0644355490804,0.0300821494311,-0.00562700303271,0.00557020399719,-0.00484372442588,2.21227908134,18984,7.71621621622,0.172432487095,0.54189176817,-46.1756756757,2.70132363816,-0.502297297297,-104.594594595,-4.90258604876
54,17238.715208,3.91503250272,0.00473778694868,-0.00456472486258,3.40740443789e-05,0.00433496339247,0.0682478547096,0.0836644992232,0.0198935642838,-0.0576900392771,0.162633284926,0.0926410034299,0.0301974769682,0.00602738419548,-0.00535237789154,0.00421877065673,2.32112336159,14250,9.71621621622,-0.0775675129054,0.44189329407,1.82432432433,0.101348052162,-0.113297297297,103.405405405,-0.555467822341
55,17245.683187,1.76005500462,0.00685210106894,-0.00114502001088,-0.0156332720071,0.0369172096252,0.148300886154,0.1714001894,-0.0717351511121,-0.0121842734516,0.172313898802,0.110133953393,0.023081690073,0.004217939917,0.00107113376725,0.00185694103129,2.50783085823,10668,8.71621621622,-0.117568428405,0.64189024227,-7.17567567567,-0.698639740838,-0.416297297297,-20.5945945946,-2.11354564416
56,17247.696355,7.89538951317,0.00550735415891,-0.0080616120249,0.00600603036582,-0.001697485568,0.064842633903,0.0575035214424,0.0398501381278,-0.0783270224929,0.15498547256,0.101696118712,0.0267090443522,0.0100162625313,-0.00873946584761,0.0060809426941,2.18100237846,17892,9.71621621622,-0.0075678181054,0.54189176817,1.82432432433,3.40133584516,0.0337027027027,-144.594594595,2.61021192901
57,17249.692415,5.74812789302,0.00863691885024,-0.0108791328967,0.00577950617298,0.00307434936985,0.102346919477,0.120526604354,-0.0251100603491,-0.0203178077936,0.143471717834,0.0911250934005,0.0200383067131,0.00302507239394,-0.00394709268585,0.00482063181698,2.20517587662,12129,9.71621621622,-0.0475668263054,0.54189176817,-7.17567567567,3.40133584516,0.0727027027027,-93.5945945946,1.34012277983
58,17255.738098,2.59030403237,0.00781004084274,-0.0105691496283,0.00905478559434,-0.00187083869241,0.1057991907,0.0762786790729,-0.00630475301296,-0.0259973853827,0.133676618338,0.0670136138797,0.0239651091397,0.0038441515062,-0.00628422060981,0.00550997024402,2.27751207352,11451,18.7162162162,0.0124326396946,0.54189176817,21.8243243243,-1.49862753384,1.5737027027,-128.594594595,0.683965901106
59,17256.694817,4.73253428683,0.00527381710708,-0.00466880807653,0.000593002245296,0.00811700616032,0.096220113337,0.0928227007389,0.000388181797462,-0.0180128980428,0.135380640626,0.0783029645681,0.030879387632,-0.00128541374579,-0.00239826901816,0.00322637916543,2.13889718056,15435,8.71621621622,-0.0575670552054,0.54189176817,-7.17567567567,-0.798676361838,0.599702702703,-165.594594595,0.786905950762
60,17260.730463,1.81266739543,0.00759611418471,-0.0101028541103,0.004496215377,0.00512487487867,0.068493552506,0.0806727558374,-0.0225207377225,-0.0122716464102,0.0918403491378,0.0790441408753,0.0174376890063,0.00964066106826,-0.00912175606936,0.00481047620997,2.00005698204,20572,-2.28378378378,0.172432487095,0.54189176817,-36.1756756757,2.80136025916,1.7257027027,-120.594594595,-0.284022254505
61,17262.740198,2.60319859909,0.00845428649336,-0.0101677859202,0.00494938902557,0.00520750507712,0.113874405622,0.111491933465,-0.0281794760376,-0.0119944028556,0.152795657516,0.0781927630305,0.0337654128671,0.045422423631,-0.00773344468325,0.00340299261734,1.99588930607,16005,-6.28378378378,0.182432715995,0.54189176817,-16.1756756757,3.90133584516,2.0937027027,-78.5945945946,-1.16894619274
62,17265.688558,-3.21023985541,0.0134649062529,0.0687777400017,-0.0609950572252,0.0476388372481,0.0191714931279,0.15522493422,-0.0301630236208,-0.106335617602,0.211510851979,0.0718414336443,0.0288168080151,0.001986957388,-0.00732462015003,0.00689313840121,2.30098986626,10188,4.71621621622,-0.0475668263054,0.54189176817,11.8243243243,0.801360259162,1.0527027027,-4.59459459459,-3.00836550606
63,17267.661254,0.542072791518,0.00774135952815,-0.0100338459015,0.00309309689328,0.00738167809322,0.0806141272187,0.0806863754988,0.00742284441367,-0.0319746024907,0.135630577803,0.0852335840464,0.0242854394019,0.00451386952773,-0.00245155440643,0.0012402794091,1.90155947208,18849,8.71621621622,-0.0075678181054,0.54189176817,1.82432432433,-0.398651947838,0.529702702703,-139.594594595,-4.42244832713
64,17269.668009,-0.489910881465,0.00651603657752,-0.00985533092171,0.00691865198314,-0.00445542763919,0.0723296925426,0.0654800236225,0.0301920101047,-0.0423909239471,0.12808419764,0.10369206965,0.0275540035218,0.00355719542131,-0.00542327342555,0.00492728548124,1.93049275875,16128,6.71621621622,-0.107568199605,0.54189176817,2.82432432433,-3.69863974084,0.826702702703,-132.594594595,-3.25966694438
65,17274.643735,-4.78019458825,0.00651943543926,-0.0036827523727,-0.00621842872351,0.0145719591528,0.0677443668246,0.0973457321525,-0.0105419801548,-0.0214318968356,0.124953098595,0.0765462294221,0.0233106371015,0.00584736652672,-0.00655077863485,0.00444739731029,1.9764790535,14535,8.71621621622,0.152432029295,0.54189176817,1.82432432433,0.401335845162,0.577702702703,-132.594594595,-5.90991998054
66,17274.692841,0.720609241511,0.00907072983682,-0.0114116473123,0.00635121017694,0.00330133107491,0.0594677887857,0.0983147099614,0.000924367108382,-0.0408709011972,0.138837128878,0.0817228704691,0.0294827632606,0.00318211037666,-0.00493229553103,0.00337669439614,2.28003978729,12475,-3.28378378378,0.142431800395,0.54189176817,1.82432432433,1.00137246616,1.7597027027,-111.594594595,-1.34715091024
67,17276.713838,-1.3128028767,0.00625131465495,-0.00654949201271,0.00081950816093,0.0100255478173,0.0569923482835,0.0776817202568,0.0144284116104,-0.0330908857286,0.126927316189,0.0875169560313,0.0241866093129,0.00639937072992,-0.00765521125868,0.00441964389756,2.0517308712,16939,-10.2837837838,0.322432105595,0.54189176817,-6.17567567567,2.60134805216,2.3997027027,-47.5945945946,-2.34028264693
68,17277.71962,-0.760732090303,0.00595348561183,-0.0037109372206,4.43371500296e-05,0.0120078716427,0.0941028222442,0.0953688770533,-0.00470736809075,-0.013635144569,0.130293309689,0.0839989632368,0.0214500483125,0.00901732593775,-0.00902706570923,0.00419005332515,1.94541025162,24316,-14.2837837838,0.282433097395,0.84189481997,-18.1756756757,2.40133584516,2.6057027027,1162.40540541,-3.00876410371
69,17281.678769,0.920403068476,0.00862526521087,-0.0101394224912,0.00468117883429,0.00381418410689,0.0725093856454,0.087921641767,0.00326527096331,-0.0501815862954,0.140745684505,0.0979646146297,0.0216172356158,0.00764917535707,-0.00914855021983,0.00610432866961,2.44249796867,8273,-4.28378378378,-0.0575670552054,0.54189176817,21.8243243243,-2.99862753384,1.8917027027,-15.5945945946,-0.746606212556
